"fia","year","PLOT","ensemble"
7.32244448627516,2014,4279,19.390687422418
136.357943924879,2014,4297,33.4417521705607
146.401083404835,2014,4315,181.817035111619
0,2014,4324,6.10455147043691
41.6948369202189,2014,4333,121.647372892043
1.08122145025333,2014,4340,10.5193999169578
1.17711109551747,2014,4342,29.0722416611522
0,2014,4355,1.05535226864151
146.850087371074,2014,4356,128.629576712123
0,2014,4364,7.78269141620891
128.329050244434,2014,4373,141.698575778765
71.1648130901869,2014,4378,57.3007829207661
125.979425498356,2014,4441,195.579544901516
62.6749374755842,2014,4461,115.876933454732
0,2014,4462,3.49763282036008
0,2014,4471,6.57672103625503
99.2602201654422,2014,4473,129.684961565585
0,2014,4510,9.59050660170514
255.175043756526,2014,4544,185.538514185
78.8184720139091,2014,4546,96.116018442693
243.216342566218,2014,4578,203.822252710056
8.2215274565205,2014,4609,44.0046438630153
0,2014,4636,26.5903425947058
2.15866596484429,2014,4662,18.4561778391734
122.742158767322,2014,4679,125.322046661576
187.648749073078,2014,4694,152.651889231476
130.038736135015,2014,4701,149.371014542813
95.8049720384709,2014,4718,138.569937643219
88.6361710727578,2014,4733,82.533545620909
154.193498705905,2014,4737,146.425536107582
0,2014,4747,42.660637811851
126.411489048154,2014,4751,147.270786172747
186.817697932759,2014,4753,116.561370277693
0,2014,4755,11.6653071679763
113.439950182118,2014,4779,106.048968245021
173.345640295812,2014,4780,144.640850097231
210.052002457174,2014,4811,146.536177485666
0,2014,4828,2.20275162009852
15.3600884378779,2014,4834,20.9618846946219
0,2014,4843,1.26409956837007
122.754640335206,2014,4845,156.21101736861
82.5471259916173,2014,4863,104.451092159563
0,2014,4878,26.6893228568456
319.943773580093,2014,4933,192.80019496156
153.457655277718,2014,4935,161.775521541602
40.6348499329419,2014,4939,99.7857780663435
75.0326185127692,2014,4956,115.565641047245
55.4828944328389,2014,4961,59.1164948455077
0,2014,4975,14.3930595641303
95.3975361856758,2014,4986,37.7023548526644
0,2014,4988,10.3269871419847
0,2014,4995,0.305109647223585
150.496600868246,2014,5012,173.369550306338
0,2014,5014,52.7779441323672
177.94417060426,2014,5017,151.336699506952
93.5815300347806,2014,5025,112.213259408733
94.6816086288884,2014,5029,127.669278136746
0,2014,5046,11.8590745233486
16.9159692099062,2014,5067,57.8559414710818
133.803007154365,2014,5122,90.8837380453582
142.785274072247,2014,5123,148.908325533096
422.618582004929,2014,5129,180.809401358683
95.4919156583589,2014,5133,102.546407659486
76.0415263293451,2014,5142,95.245551810604
160.709452403439,2014,5166,174.138358562399
0,2014,5169,18.1301692556727
163.539541810133,2014,5173,134.591155065577
159.740962647672,2014,5176,127.877535797495
156.633232068594,2014,5177,131.24424704399
43.8087169163021,2014,5187,56.9232871140407
0,2014,5221,22.6389858140591
15.9823750687114,2014,5222,100.580875866456
166.607202178583,2014,5224,157.288255738557
74.269182252984,2014,5237,110.317355790243
0,2014,5252,0.206954211277437
22.3624487683743,2014,5257,29.8182195822996
8.344949056734,2014,5273,12.7863763818042
197.439173990427,2014,5277,149.486696585742
18.1218336651628,2014,5312,116.166710311068
96.1908495307937,2014,5314,101.052178453366
42.7828321910216,2014,5321,140.902744227923
0,2014,5349,17.0641854876117
0,2014,5354,3.67527411127346
0,2014,5425,19.6962773365069
0,2014,5438,20.0619502361323
112.727806286092,2014,5447,127.717452583721
109.432765963145,2014,5478,144.184921303866
0,2014,5485,7.23103539403531
0,2014,5497,5.24105889260677
1.00666987631112,2014,5510,42.8963382418574
0,2014,5516,6.08607154416493
0,2014,5529,7.41910105966029
144.915243452837,2014,5534,135.313005343231
172.683013209249,2014,5538,147.957964901614
0,2014,5558,13.5010291949022
285.869339544111,2014,5595,155.011619234207
0,2014,5607,13.8562186828824
0,2014,5645,5.76221573256782
74.5463993461571,2014,5653,168.488459755037
0,2014,5661,3.42154322734596
118.229890460512,2014,5663,107.522246532264
0,2014,5672,15.0984862934099
86.1873023544818,2014,5709,154.768172380628
0,2014,5718,6.45045274004284
151.317006783936,2014,5720,157.709432073811
0,2014,5735,1.92874452474661
87.0649640024807,2014,5740,149.499700427874
137.810364681229,2014,5780,144.266463474216
0,2014,5786,6.45766113514384
0,2014,5794,15.4317116073345
39.2443316487653,2014,5816,131.78373606088
0,2014,5823,12.5399676944124
145.760528727234,2014,5845,87.9451426186363
0,2014,5867,4.93768340529924
0,2014,5891,13.8812929823802
168.17935016913,2014,5936,170.361730099852
0,2014,5958,6.04535009987202
289.914412424448,2014,5976,116.737404294239
10.5150091807517,2014,5989,40.6618496221897
53.4946118526986,2014,5991,129.437093624709
0,2014,5998,10.7101062060436
117.419316470918,2014,6002,145.817302092478
0,2014,6004,6.80241594918565
249.442104282621,2014,6020,159.52130801078
166.841188466961,2014,6042,131.163362224368
143.617361781686,2014,6045,134.881771720713
103.905187154287,2014,6052,99.8483912752328
54.7671909763161,2014,6053,56.8680406019249
10.9824089436587,2014,6098,31.15353376331
30.6885998108605,2014,6111,102.201242201657
27.7199162588705,2014,6112,36.1553346913069
101.738421512591,2014,6129,115.332293695769
198.198741463323,2014,6138,147.65011700832
25.6789596342766,2014,6163,41.1296439154293
17.780898228653,2014,6195,37.8530002254686
40.7898941627887,2014,6197,98.8125577961204
290.928379572795,2014,6212,172.618089787535
80.254662428487,2014,6216,107.770126060989
57.5600968519854,2014,6228,108.679689925106
0,2014,6256,3.58354654570003
79.6301021273491,2014,6288,126.519602062678
108.249827943715,2014,6314,105.711228554838
117.835135877988,2014,6320,156.086851232704
87.8360720892637,2014,6378,127.675308182288
135.201526370434,2014,6392,154.56347308575
98.7155571836872,2014,6400,143.02198764926
62.0042412820279,2014,6418,141.901386145282
20.1524171584515,2014,6462,56.4091928216333
38.5586886022899,2014,6468,93.0156322031251
0,2014,6474,21.0902284689835
0,2014,6475,16.2643664938191
53.2362285307941,2014,6496,132.853610008899
116.645450661846,2014,6497,142.053719057161
25.7167817056933,2014,6506,16.8315616273498
241.670874770189,2014,6509,194.25385624036
0,2014,6520,9.18974352252019
0,2014,6523,7.29066836678131
0,2014,6536,8.5428906080402
223.055627775569,2014,6546,145.681270068667
133.383067501062,2014,6548,135.786416098607
0,2014,6555,9.76945552781193
21.2246551513163,2014,6580,47.6564458922015
0,2014,6603,50.0734043072999
180.467482465218,2014,6611,147.424300144376
123.252554948124,2014,6624,39.6199794244332
47.9047629104373,2014,6627,72.4707010570467
45.3618989067785,2014,6628,109.707684906872
115.479165721078,2014,6652,160.457335083786
25.7532163628806,2014,6658,17.430514672756
0,2014,6666,20.9664995219648
0,2014,6697,32.9493618970541
197.578993007615,2014,6724,136.988222131986
0,2014,6753,7.35265917668771
182.466772244899,2014,6758,163.286324252795
271.507621036697,2014,6767,155.527393257234
0,2014,8256,0.109632979990985
0,2014,8286,0.698921682390977
0,2014,8299,0.665597253410624
0,2014,8305,1.3480004440161
0,2014,8386,0.36459033306304
0,2014,8388,1.09909213471639
208.858223139718,2014,12880,141.245117662849
0,2015,5,1.47580481899164
80.0554988645919,2015,9,62.8521638908751
36.0610224577832,2015,14,106.498803115762
41.7506555184334,2015,37,100.739071028312
253.338940675949,2015,60,172.89384385057
61.5513075645612,2015,104,60.3748841780435
0,2015,106,9.56456659426304
140.848541925638,2015,107,177.163737225523
12.5378316130058,2015,124,30.8317993645508
0,2015,160,14.1905180316448
128.551507075709,2015,171,133.616339550005
118.730615868016,2015,175,144.824261958265
229.279949659744,2015,186,181.294883800498
82.0834121360769,2015,204,141.834523335361
143.288274242799,2015,205,151.968040559925
0,2015,236,24.351304061653
101.801971681236,2015,250,179.917646124921
178.557561554749,2015,261,66.2169888192029
90.5861219781674,2015,272,178.308324882044
0,2015,285,14.5232050938478
0,2015,290,0.663181908901012
0.425116583244187,2015,302,4.28201727698392
157.986878260608,2015,306,156.413972072602
26.0203484584784,2015,320,21.766797641469
172.812032257078,2015,335,68.6390899035443
80.8066600311979,2015,338,96.9892026709464
66.0758088331879,2015,342,119.195200217075
77.9623156405961,2015,354,91.8486693376809
0,2015,367,21.2715535926704
92.3463991965862,2015,376,140.600232483695
107.14694878095,2015,387,145.830452258468
25.9869305444443,2015,391,34.343495254633
101.240067083595,2015,395,115.029811467561
175.300009085361,2015,399,110.793647360036
66.7875381609249,2015,409,116.262261204424
63.3251797493491,2015,418,52.4406547858507
0,2015,432,5.53310131341727
17.1539419305606,2015,437,7.53769061862671
171.489656804061,2015,451,167.385698745717
92.5603215534607,2015,459,68.7579378139192
0,2015,462,15.4001220987577
0,2015,493,9.97231922598931
0,2015,502,0.985293717344344
212.621971753108,2015,508,133.968069572965
195.828740692582,2015,512,131.122340035714
0,2015,582,47.3994670417933
0,2015,585,15.0811955281995
0,2015,591,6.628240894028
0,2015,619,23.2925876313849
0,2015,627,46.3660129840505
0,2015,638,8.70674004702801
17.1109112598545,2015,645,3.89907597629583
0,2015,657,5.66875262461229
0,2015,727,3.48509536367797
92.7225971804018,2015,770,173.123488657163
119.660501956909,2015,779,130.322866268695
0,2015,782,11.7793287534024
0,2015,830,21.9886937920987
0,2015,865,10.3353628677909
0,2015,925,12.1114387193197
198.563420033839,2015,936,186.48757298127
121.902778001681,2015,937,147.419257362503
0,2015,947,51.3357606141076
115.570602163628,2015,948,169.984249074416
121.431725208171,2015,949,137.9890983126
120.099916161324,2015,971,183.888992211168
0,2015,988,3.49426690124132
3.60931629335297,2015,1017,39.875300373375
0,2015,1028,1.67128784000053
153.048446966736,2015,1062,147.792719109284
198.625194830312,2015,1064,141.405136219287
249.872287873827,2015,1114,163.035762724478
0,2015,1133,62.5127238480502
0,2015,1137,19.3837678541953
210.559354259185,2015,1142,161.896614262304
0,2015,1160,12.8111535882637
197.323178363241,2015,1161,143.435561227717
221.530961526916,2015,1169,144.187378689576
57.0961652502859,2015,1182,105.030329306003
0,2015,1199,6.93190589577574
137.351043900486,2015,1203,148.912540328923
88.7677610712959,2015,1241,146.27500801941
167.140554447704,2015,1277,164.762812720929
179.72614399709,2015,1286,116.260292213755
76.109609234948,2015,1294,57.4028499657538
0,2015,1296,1.92683551881558
165.743284690273,2015,1312,131.180111106361
136.22285758987,2015,1318,103.655667322839
18.8738084675672,2015,1336,79.052320741159
0,2015,1344,12.8685488924313
38.845110791069,2015,1346,121.017370939202
28.3618930689402,2015,1348,83.1626878239329
19.1171928423304,2015,1355,27.3048870378656
203.579053083068,2015,1359,170.580937198431
128.393769912516,2015,1366,147.942849736968
181.933066790037,2015,1378,147.154429645464
0,2015,1382,5.7589088283026
166.03852189868,2015,1387,123.288091537811
0,2015,1429,4.23810041430871
0,2015,1445,100.680877853724
158.740261792501,2015,1514,172.262119601376
0,2015,1515,11.1294069979276
0,2015,1521,9.04535997732262
0,2015,1524,20.7924226596727
244.366864475278,2015,1535,173.217980611045
212.248981702221,2015,1538,115.190627602624
91.9949973677696,2015,1556,102.558374930144
1.33072034977773,2015,1559,59.1474717678985
53.0069024257345,2015,1572,78.3996742881695
99.0154389532166,2015,1584,96.0815626412371
0,2015,1602,18.9942893026884
0,2015,1615,15.7146261207427
78.7669639343368,2015,1623,64.7613043451275
237.936573483348,2015,1663,126.301214382399
0,2015,1688,2.78339621361098
141.832481635135,2015,1695,128.399471805172
0,2015,1700,15.7557550147388
146.417419385298,2015,1711,150.042549068325
76.5853252269414,2015,1717,117.252379491866
93.0235296775095,2015,1719,139.151742460048
0,2015,1743,7.66625977197005
1.01248458442222,2015,1748,34.0711815867846
138.648322410527,2015,1781,123.385059026073
0,2015,1783,8.39271631255157
0,2015,1789,19.9347811007553
132.606510283089,2015,1794,139.215522096707
0,2015,1866,8.1489404540228
200.876230670655,2015,1872,192.161534881536
149.812373397773,2015,1873,145.211407670017
0,2015,1882,21.3007481390492
0,2015,1891,7.0378104165511
0,2015,1904,7.15509623858493
108.576122475465,2015,1921,109.10449059027
269.447587835756,2015,1958,131.050651103159
32.7876001240706,2015,1969,37.2052943570099
94.0302888485653,2015,1988,71.2550361824865
0,2015,2013,11.9877926161668
0,2015,2046,1.60369295532813
0,2015,2059,8.27418735381631
0.158665233599933,2015,2093,17.5080719325788
0,2015,2102,3.93855602937849
0,2015,2125,39.5763476235852
160.137714706013,2015,2159,118.914466227736
0,2015,2165,8.54767745879791
6.20278462985551,2015,2181,38.6289655871592
115.744652966736,2015,2226,38.8117558500568
116.826115448045,2015,2251,141.577897177586
159.979652235549,2015,2287,144.326774165126
0,2015,2298,9.57856806116255
24.801634895525,2015,2328,29.6399649245067
0,2015,2331,5.06934889284332
0,2015,2335,14.3371896633943
114.004434708508,2015,2365,170.359203746347
206.605000556203,2015,2374,188.139597025664
162.242696532723,2015,2378,194.905597185626
215.276931467342,2015,2397,157.141907881037
0,2015,2407,23.841062281952
229.561566707956,2015,2412,137.060399904021
0,2015,2421,13.0250688977244
0,2015,2436,19.6456848155614
0,2015,2441,17.1002589885636
188.574648156342,2015,2466,166.379740462623
105.985769701274,2015,2470,72.7993250663319
0,2015,2488,1.73561777591147
19.9976767857105,2015,2499,57.29494329786
0,2015,2512,17.6107323507841
0,2015,2524,8.99027985748565
248.442540987725,2015,2533,127.960211676488
87.911733243832,2015,2552,82.2638849424908
173.110923932846,2015,2569,166.125562539505
208.465896742887,2015,2576,100.715554175545
134.151464610728,2015,2595,117.001583500718
45.3438834862973,2015,2652,91.0276734723201
170.003849479249,2015,2696,193.292703623701
159.726532008495,2015,2706,158.032232425376
0,2015,2712,1.52553844901814
0,2015,2722,8.93288234622994
28.5589811809453,2015,2725,65.6714169565771
126.286544465968,2015,2756,148.094960410744
2.44186435566699,2015,2771,51.9400943863212
0,2015,2803,19.7737234066025
179.938836517506,2015,2808,185.934684697367
0,2015,2812,17.2043899705585
133.800013642145,2015,2823,153.931018830264
94.4189491490782,2015,2862,125.081535525722
0,2015,2874,18.2139813770786
211.867444596883,2015,2884,187.29410310055
0,2015,2913,14.5647343881742
81.4226472139113,2015,2917,59.8976255025871
139.821055459853,2015,3085,158.17596384291
0,2015,3103,8.45771611313292
0,2015,3112,25.6684203657935
42.359389651527,2015,3131,72.6997384954397
9.45305354047373,2015,3150,23.7288273242908
54.931427377707,2015,3162,60.947850506709
0,2015,3165,23.1817684156992
123.272529153181,2015,3170,148.104903206213
0,2015,3173,0.87169923487052
170.033921727359,2015,3199,139.351389013041
0,2015,3205,13.1399412312364
103.608672042164,2015,3224,83.6724929735837
160.361895145759,2015,3231,154.330699729874
171.776295066156,2015,3271,165.837092048133
0,2015,3277,97.3811669565184
76.024356895289,2015,3281,30.0577018295349
84.9738741662208,2015,3289,112.570752210766
63.2817382067975,2015,3296,126.417751798053
167.473120265801,2015,3310,139.998756680958
138.091229543645,2015,3321,139.018559040529
23.0550642180615,2015,3367,50.4260308129404
0,2015,3395,17.1896329287685
26.4678964306679,2015,3413,23.028625420997
0,2015,3420,17.2383780117175
0,2015,3426,7.77739538241305
57.6808631173496,2015,3453,83.2429887078558
138.588141577187,2015,3456,165.334913916672
0,2015,3458,13.8564114789353
0,2015,3472,11.1005948520114
76.7696998731911,2015,3473,33.9534599512613
10.0998265602869,2015,3476,14.5544121766549
125.258768011487,2015,3493,127.433561144847
108.829668029617,2015,3512,167.500004756004
75.7773236517937,2015,3519,120.166321723702
0,2015,3522,15.0629792602888
0,2015,3523,11.006423480226
101.3649130962,2015,3527,147.998568078694
0,2015,3537,4.7189872599221
76.5836512304092,2015,3558,37.2697233218052
0,2015,3560,35.3947397503025
81.2533524588228,2015,3567,137.867257438528
53.8028302222261,2015,3573,19.4267936669396
20.8250229833276,2015,3593,39.4638619515732
87.1760783410125,2015,3603,158.565143634879
22.5956275457177,2015,3607,41.1840097699903
0,2015,3608,3.36551729307769
0,2015,3615,33.8063797185251
0,2015,3622,2.85050374432188
123.195016923546,2015,3625,172.069632378916
0,2015,3629,10.9637859389829
34.5033576188461,2015,3638,115.670842176797
117.18918356983,2015,3640,125.758066119443
197.594026814648,2015,3656,202.374562038365
47.5269385656453,2015,3690,20.2327960936676
130.062153685192,2015,3714,134.101173997328
101.608040547898,2015,3715,147.226225566536
170.637237730822,2015,3718,149.257862580354
146.085911923753,2015,3720,151.994211245476
7.04947225265334,2015,3740,21.7361170348831
0,2015,3749,0.726495109260318
243.585318630135,2015,3762,169.786331306013
0,2015,3776,13.013653714365
0,2015,3805,131.323695193974
0,2015,3820,1.29205548619177
0,2015,3831,11.8211048880115
179.223535966588,2015,3852,161.979760509631
0,2015,3862,47.4650838835525
172.337398149366,2015,3896,155.35782637331
0,2015,3936,13.3039405683739
120.34886882362,2015,3957,120.394745514247
149.134266219324,2015,3964,132.951526718799
191.493592835695,2015,3968,171.176670678595
0,2015,3984,6.77381125890411
53.5868191791144,2015,3988,49.7964761284703
142.061586877691,2015,3996,150.882056690862
172.121530181555,2015,3999,188.594179738661
114.435379409589,2015,4015,86.7246384194208
61.7498955894928,2015,4029,41.2699114109553
80.3727445834028,2015,4038,137.531761514117
63.9581895269209,2015,4047,114.433687939631
123.909555480951,2015,4057,157.939027235771
175.740810825421,2015,4058,119.064893728791
0,2015,4074,24.921245343686
0,2015,4085,12.0116102429769
0,2015,4088,5.79732063845063
0,2015,4111,8.45173337714441
34.9388555829402,2015,4116,111.457682199438
85.3222301929811,2015,4129,91.7515226714701
85.5072767622861,2015,4140,62.1881101174489
331.116390906702,2015,4161,176.089999311377
1.93913063259262,2015,4162,41.1403904343951
0,2015,4189,0.841977015730478
252.900074644674,2015,4219,165.388015063623
154.483943070491,2015,4241,159.098644616536
140.225388984685,2015,4242,137.520654030317
15.8476218385799,2015,4245,78.7003976199054
0,2015,4291,6.68332586639035
99.7328573369644,2015,4294,92.6179577356094
153.628693486053,2015,4295,147.248151558855
111.448911842581,2015,4303,120.066015840634
0,2015,4311,10.7585041107105
189.243148102549,2015,4354,94.0748123695634
175.032297815064,2015,4383,167.722678627718
0,2015,4387,25.3867867773545
37.1611955337982,2015,4389,35.3632105145548
188.345361511492,2015,4401,167.789325772798
177.909659912229,2015,4405,141.223428112655
0,2015,4410,11.3331265470319
0,2015,4427,17.5300782362711
2.02500120244036,2015,4447,37.9317716339385
0,2015,4456,0.274914333578877
86.5222600211522,2015,4469,63.6357944610424
48.891867443427,2015,4480,124.463527581937
198.258722364934,2015,4498,161.262705495504
0,2015,4530,7.50657430785501
24.2962557127718,2015,4570,47.5537750169815
0,2015,4584,1.02242480555556
120.423207959982,2015,4589,144.605155330414
142.383631288528,2015,4591,151.378440931863
57.3889869879566,2015,4596,140.148603032007
1.02317944122556,2015,4632,41.8572929105433
13.0727625873114,2015,4650,49.8147914128912
169.777597122168,2015,4710,151.363916989643
241.454307155996,2015,4715,122.445227956906
0,2015,4719,10.2824009216481
81.1124390784842,2015,4763,109.291548244656
0,2015,4772,2.84596579586666
33.2489626705008,2015,4787,62.5169513996669
0,2015,4800,8.04852004482752
41.538145634708,2015,4808,69.1546076270992
231.332720219199,2015,4814,194.093603465282
0.951900670098516,2015,4819,28.9696684356433
184.089174161627,2015,4820,160.102973941106
10.9708952571491,2015,4824,23.4657311639881
10.8172697331408,2015,4837,124.762290895771
83.362960195804,2015,4841,106.453073145985
0,2015,4868,15.6097824160642
68.4549992931895,2015,4870,127.217946050762
2.782046371984,2015,4895,22.3746539304022
196.443219314849,2015,4900,195.046531946535
122.799068531398,2015,4906,186.86669909709
0,2015,4922,11.495990936785
86.0307590886021,2015,4929,136.414267951083
177.229216756815,2015,4940,147.718872839302
51.7353396284867,2015,4941,82.8205348098224
168.354325164076,2015,4953,133.305358455672
151.663340754879,2015,4992,155.584108106363
304.514392163985,2015,4996,155.562948416403
59.9004824115342,2015,4998,92.8949305932495
191.785305336752,2015,4999,157.389907398693
0,2015,5110,1.81752196413945
97.5500895481794,2015,5124,58.4829421523827
171.327524825774,2015,5127,165.02881291756
0,2015,5154,7.60074937716064
0,2015,5219,6.89571685797354
16.3114148438812,2015,5223,10.6620331919956
126.332233945371,2015,5232,153.773980162414
135.734728805429,2015,5246,139.485097755839
0,2015,5260,9.1547017245397
308.309553384258,2015,5262,191.845161265233
207.329402385275,2015,5282,198.402070300865
0,2015,5284,7.82694625648303
174.415833386409,2015,5287,149.811545228659
196.216286110635,2015,5382,153.77279352694
0,2015,5406,12.546828442402
0,2015,5454,73.7006379662441
54.3374799025715,2015,5474,91.1632554722349
168.584255286904,2015,5477,120.12215839086
104.77704487322,2015,5503,146.273104924803
215.093574840541,2015,5554,218.579755998795
0,2015,5561,8.93324456592103
158.374495860492,2015,5569,152.308814011953
131.518969108239,2015,5574,119.326065076137
120.348138526436,2015,5598,130.994453963314
0,2015,5617,19.5324071694924
133.224458813606,2015,5625,117.33124612964
150.83977152665,2015,5629,193.644840239682
55.9558656333502,2015,5687,87.9681217867939
105.196090128828,2015,5689,163.23812872749
48.4534349887947,2015,5704,142.615152830742
187.289183459746,2015,5705,164.799689359188
234.809608062128,2015,5706,209.151828786894
49.3039608758407,2015,5755,82.534585512256
172.138115530308,2015,5770,150.898087224635
0,2015,5799,52.5030565304016
108.317241314111,2015,5810,106.081477501985
0,2015,5811,14.561031096797
120.450022123598,2015,5821,122.75721235513
49.1037119605628,2015,5829,78.7701650070579
0,2015,5834,60.1646104664784
166.831372486836,2015,5836,143.223705487516
158.236270287045,2015,5837,88.3022757047818
123.929315137137,2015,5839,183.63479574784
29.4696797732027,2015,5846,80.9096726983012
0,2015,5848,3.62065003195555
29.0565621291227,2015,5851,54.833281643576
217.926529827431,2015,5859,113.846888299974
98.5041881856876,2015,5880,116.459168458422
0,2015,5925,11.8159194755432
0,2015,5930,0.684341582972242
124.201030222439,2015,5933,115.080833138243
47.3947303166825,2015,5959,122.30088874879
161.33140422957,2015,5994,130.265985518923
146.315497306,2015,6005,188.39586259122
0,2015,6029,8.24947689046913
148.078021071731,2015,6035,164.835924422963
202.473175112995,2015,6036,187.086865486889
120.991603903778,2015,6040,97.4084002674936
276.46536746918,2015,6087,216.358925131886
171.539547547915,2015,6119,136.382311967959
109.225663713309,2015,6135,146.099857156836
80.1755213758283,2015,6144,129.166701382311
25.9342948876921,2015,6155,160.231602308237
57.05698647615,2015,6166,53.7324837301585
21.1325641144759,2015,6177,21.3039056507628
31.5839941418786,2015,6182,82.5564223697589
130.828171371191,2015,6237,169.956486050589
0,2015,6279,13.4038591648717
158.65775235563,2015,6280,172.148379318028
6.63040103425058,2015,6316,93.365121766358
0,2015,6318,6.68879309697636
0,2015,6331,3.19648556061831
0,2015,6385,24.6266938980021
0,2015,6390,2.66276025787035
48.5362686334469,2015,6394,97.8163437257612
168.132007124814,2015,6410,152.581990914844
0,2015,6411,0.409883096804523
5.81997231219131,2015,6443,3.63578646162943
9.64602068449545,2015,6451,26.0126412499003
0,2015,6461,3.10100589879227
138.766231304768,2015,6526,138.38374046535
0,2015,6527,6.42268722400611
0,2015,6545,18.8172047548559
0,2015,6573,124.401805113512
0,2015,6582,20.2472944783374
196.599280349985,2015,6596,163.451809047842
152.140949879102,2015,6600,147.722272551985
2.28067300085501,2015,6614,64.1406054910272
0,2015,6664,9.18008430741362
0,2015,6689,19.4444925560082
90.5059716884861,2015,6711,50.8341569978444
50.2460401290743,2015,6728,36.818762541115
0,2015,6751,3.0174017437639
33.3150829399415,2015,6757,60.7738111551393
45.7055820015377,2015,6766,26.0727283079638
27.0084999753855,2015,7516,12.1997548617606
236.508204001398,2015,7716,138.85019556881
2.67084529518939,2015,8128,59.6805833268594
0,2015,8225,5.85599945609747
0,2015,8252,6.32988881784423
0,2015,8284,0.144188029845655
0,2015,8293,0.0938847197064889
0,2015,8311,0.476051336016592
0,2015,8313,0.113478915483192
0,2015,8320,3.5250030324912
0,2015,8327,23.0596398382869
0,2015,8359,0.124807873269988
0,2015,8395,0.683621759843059
0,2015,8399,0.729508243188122
0,2015,8405,0.0920594839930787
0,2015,8416,1.29662270115221
144.255993303571,2015,8426,105.609746789415
296.231249148115,2015,8431,166.132425830663
119.939101445782,2015,18174,103.786477342915
176.409725704166,2016,3,122.810590364625
155.826601610946,2016,29,156.750968885034
129.474526413573,2016,50,127.188111002649
0,2016,58,10.6604352428888
15.1414742283378,2016,72,54.7802252798537
0,2016,80,10.7122065959252
165.430606386187,2016,85,151.5342739846
0,2016,93,0.62332044331942
222.314701191087,2016,156,156.928022274726
23.5495270946633,2016,194,36.828276473444
0,2016,243,3.29172293955549
0,2016,313,14.3123734306271
127.241053874142,2016,324,111.788653177376
164.595231668258,2016,340,175.789697123177
121.458982695439,2016,347,119.570126766631
30.1883363576244,2016,377,179.411190849662
59.7270458723586,2016,419,46.8099227505066
116.647831104058,2016,478,58.8142133786614
345.652562434805,2016,481,168.78690150823
0,2016,483,0.35725606887838
0,2016,487,1.40589554246561
38.107549865684,2016,488,14.1235825683643
0,2016,500,7.12577538249516
42.3706641686935,2016,556,83.9849252217371
0,2016,563,0.156327985047476
227.329915611335,2016,568,162.991975138609
173.195081592324,2016,592,157.784897541014
16.9731490504504,2016,624,30.6318252978109
90.1326918984795,2016,701,95.2208008266133
0,2016,710,32.2961691206566
119.053608828097,2016,768,104.889594696016
0,2016,792,19.9677977877916
48.0670673669402,2016,805,101.283275560904
0,2016,869,21.3339353398726
0,2016,880,15.2815734993549
0,2016,906,8.07963418617055
162.986627219601,2016,919,156.388258793185
0,2016,923,1.7362156990923
0,2016,927,7.11203072473748
75.8315970623932,2016,939,111.908240630949
163.357552874202,2016,950,119.07313017518
0,2016,956,5.37639464204754
110.478886882294,2016,969,106.250120801518
0,2016,985,16.5307664158873
49.1982209774046,2016,1029,78.7808928369422
132.203448989147,2016,1031,169.123232390847
0,2016,1050,2.56988658655443
86.7605401132319,2016,1058,127.67631676194
77.8805616205373,2016,1067,117.026855847703
0,2016,1074,10.8701778267593
0,2016,1090,15.7823809274905
0,2016,1109,25.1391121446009
0,2016,1115,35.2236270605074
39.2184212656045,2016,1127,130.02172757451
0,2016,1215,6.217955328178
0,2016,1240,15.846275052276
0,2016,1249,6.18838892585977
0,2016,1260,6.6235237327308
187.292562670221,2016,1279,157.748197900652
96.7092875134729,2016,1288,47.3918223681991
0,2016,1298,10.3856637841359
251.117643695534,2016,1351,147.126780021842
0,2016,1367,12.9009971366347
154.195897239106,2016,1371,135.31208240162
30.6958591606232,2016,1383,43.331856207065
35.0933482872161,2016,1399,29.0373391627793
117.381039959537,2016,1401,128.81837584104
212.379257109166,2016,1421,165.584678360041
166.225779406674,2016,1426,133.022893858664
19.9263318833191,2016,1436,102.434360824871
93.3850006456189,2016,1464,154.231640356829
277.534208997003,2016,1466,198.222799556546
60.8877147146596,2016,1468,57.6536492638328
0,2016,1487,5.5463742096654
97.1943974029989,2016,1488,78.4698868250893
0,2016,1500,9.64724448556036
0,2016,1528,8.6926813533943
135.168987724308,2016,1529,134.551980447117
211.823231509424,2016,1543,181.336291133681
0,2016,1551,13.5584925400615
0,2016,1562,0.264027022257501
147.46901023825,2016,1583,112.577068722836
35.5070751024999,2016,1590,45.9051870143287
11.4972779291176,2016,1598,32.9088291643424
74.0261663623812,2016,1611,119.96038353345
0,2016,1635,1.03095065020481
166.38214116908,2016,1636,118.602037137806
42.0753389673911,2016,1682,35.1041322264968
53.5325716908374,2016,1691,21.3617976371262
88.1366908203685,2016,1697,100.186847246111
168.614730076371,2016,1710,86.3357353495391
68.9441306097903,2016,1726,97.7757712522843
99.7309299856496,2016,1754,169.034401445273
0,2016,1771,47.4306297444234
221.329912486745,2016,1811,164.950548019985
43.4951427507849,2016,1840,88.4004763876776
163.263867644888,2016,1841,107.092616557655
0,2016,1849,58.775416740698
0,2016,1860,23.3924476041881
39.7388085624093,2016,1887,129.222731193122
79.5591415201833,2016,1889,124.36993147792
14.1267064019809,2016,1890,44.1674237318472
0,2016,1892,5.35094098554031
8.9795940653978,2016,1896,135.825149432106
0,2016,1910,72.0248450460808
